id,item_name,people_id
10940,iphone,6702
10941,phone,22572
10942,car,25709
10943,book,61268
10944,phone,96770
10945,phone,77370
10946,laptop,45266
10947,iphone,89866
10948,chair,3745
10949,chair,43919
10950,book,
10951,chair,88681
10952,pc,83365
10953,chair,45022
10954,chair,73705
10955,chair,45012
10956,pc,18254
10957,phone,89624
10958,iphone,30479
10959,car,64418
10960,book,99409
10961,laptop,94575
10962,iphone,14637
10963,pc,46215
10964,book,21871
10965,phone,60387
10966,car,72267
10967,phone,49847
10968,pc,45081
10969,chair,68625
10970,laptop,69275
10971,pc,88722
10972,laptop,44855
10973,chair,99168
10974,phone,
10975,car,82026
10976,chair,42490
10977,chair,87236
10978,laptop,46855
10979,laptop,28825
10980,iphone,4096
10981,car,62115
10982,pc,14110
10983,phone,32433
10984,phone,12513
10985,car,11386
10986,iphone,62341
10987,laptop,
10988,iphone,97932
10989,pc,33728
10990,chair,55615
10991,chair,68907
10992,chair,85852
10993,phone,1850
10994,book,7760
10995,phone,10988
10996,book,31522
10997,chair,30785
10998,book,9667
10999,phone,7774
11000,laptop,93359
11001,laptop,77355
11002,book,16389
11003,iphone,54889
11004,phone,13101
11005,pc,
11006,pc,30035
11007,car,72883
11008,book,
11009,laptop,11855
11010,iphone,19956
11011,chair,79666
11012,car,39030
11013,laptop,89066
11014,pc,94680
11015,pc,33469
11016,pc,48638
11017,phone,24222
11018,book,14444
11019,iphone,77394
11020,chair,82406
11021,laptop,11151
11022,book,26623
11023,iphone,57131
11024,book,11082
11025,chair,20549
11026,iphone,
11027,phone,88893
11028,iphone,2070
11029,phone,76617
11030,chair,61302
11031,book,44529
11032,car,59233
11033,pc,66746
11034,chair,18514
11035,iphone,97470
11036,chair,64116
11037,pc,20397
11038,pc,72082
11039,pc,9898
11040,car,28551
11041,iphone,63444
11042,chair,47052
11043,pc,89449
11044,phone,57943
11045,iphone,77969
11046,iphone,95550
11047,chair,25755
11048,chair,41654
11049,chair,23275
11050,chair,84698
11051,phone,68254
11052,pc,72738
11053,book,27924
11054,iphone,83617
11055,laptop,22295
11056,book,52398
11057,phone,6190
11058,pc,6229
11059,laptop,94218
11060,car,53488
11061,iphone,89052
11062,laptop,9018
11063,book,19162
11064,pc,71002
11065,book,9898
11066,pc,87166
11067,pc,9394
11068,chair,41100
11069,chair,36807
11070,phone,71498
11071,laptop,382
11072,chair,86184
11073,book,30939
11074,pc,72112
11075,iphone,95840
11076,chair,88095
11077,phone,94852
11078,car,29132
11079,phone,31137
11080,book,87499
11081,iphone,91935
11082,phone,
11083,iphone,1655
11084,phone,77661
11085,iphone,63713
11086,phone,6051
11087,chair,16960
11088,chair,94014
11089,chair,62113
11090,chair,56846
11091,pc,47865
11092,car,85748
11093,iphone,79515
11094,laptop,28402
11095,phone,48668
11096,chair,76564
11097,car,34711
11098,car,47422
11099,laptop,55091
11100,book,80849
11101,phone,51050
11102,car,24387
11103,phone,10256
11104,pc,96254
11105,iphone,90190
11106,car,65598
11107,phone,55791
11108,pc,52532
11109,chair,52654
11110,car,57752
11111,book,3310
11112,laptop,27193
11113,phone,71364
11114,car,62629
11115,iphone,6099
11116,pc,28497
11117,iphone,94029
11118,car,
11119,iphone,9023
11120,laptop,51246
11121,phone,55608
11122,pc,111
11123,laptop,
11124,chair,59910
11125,phone,89679
11126,laptop,87941
11127,chair,38734
11128,book,78769
11129,phone,
11130,iphone,54481
11131,laptop,32801
11132,phone,70601
11133,book,66914
11134,phone,28370
11135,phone,30320
11136,chair,70947
11137,pc,79082
11138,iphone,95543
11139,pc,10322
11140,car,23740
11141,iphone,
11142,car,
11143,book,84390
11144,pc,7556
11145,phone,29236
11146,laptop,34632
11147,chair,89861
11148,pc,10742
11149,book,16814
11150,book,62890
11151,chair,2676
11152,chair,58503
11153,iphone,52491
11154,iphone,62974
11155,laptop,68920
11156,book,95312
11157,book,75569
11158,phone,76236
11159,book,78678
11160,chair,17671
11161,chair,14467
11162,laptop,53637
11163,car,54723
11164,laptop,12441
11165,book,86888
11166,chair,
11167,chair,64555
11168,pc,89746
11169,car,
11170,iphone,31883
11171,chair,
11172,pc,22041
11173,book,48040
11174,car,23331
11175,iphone,54318
11176,chair,39988
11177,book,63963
11178,book,11623
11179,book,27690
11180,book,93130
11181,book,76709
11182,chair,21848
11183,iphone,27155
11184,iphone,65482
11185,chair,64717
11186,laptop,89557
11187,iphone,50989
11188,pc,90577
11189,pc,15798
11190,car,10077
11191,phone,69059
11192,laptop,4801
11193,car,40694
11194,iphone,7377
11195,pc,21409
11196,book,38778
11197,laptop,43634
11198,book,91074
11199,phone,30725
11200,iphone,76807
11201,book,16208
11202,pc,36497
11203,iphone,82852
11204,pc,42225
11205,car,
11206,laptop,35694
11207,chair,91824
11208,iphone,73092
11209,chair,33300
11210,car,55177
11211,pc,13932
11212,car,23880
11213,iphone,4891
11214,chair,51795
11215,pc,34225
11216,laptop,27251
11217,iphone,32989
11218,laptop,41150
11219,phone,6910
11220,book,61642
11221,book,86701
11222,iphone,81495
11223,chair,56183
11224,iphone,47495
11225,car,60924
11226,pc,95601
11227,chair,98206
11228,book,23047
11229,iphone,63367
11230,iphone,24665
11231,laptop,99671
11232,chair,66613
11233,chair,27026
11234,pc,
11235,phone,56202
11236,phone,90755
11237,pc,86096
11238,pc,1468
11239,iphone,40059
11240,pc,84716
11241,pc,35438
11242,chair,68840
11243,car,30085
11244,car,53974
11245,iphone,24225
11246,iphone,40982
11247,laptop,12339
11248,book,40632
11249,laptop,38866
11250,car,
11251,car,20355
11252,iphone,
11253,chair,36636
11254,pc,98820
11255,laptop,78764
11256,laptop,46011
11257,iphone,11909
11258,chair,67469
11259,phone,44087
11260,phone,
11261,chair,75491
11262,laptop,64879
11263,laptop,70667
11264,book,25234
11265,phone,40769
11266,car,39332
11267,car,12234
11268,iphone,7314
11269,book,23472
11270,phone,87477
11271,car,3560
11272,iphone,50243
11273,laptop,23755
11274,iphone,22993
11275,chair,22872
11276,pc,93208
11277,phone,87027
11278,phone,22004
11279,book,30371
11280,book,74538
11281,laptop,8575
11282,iphone,98893
11283,pc,2128
11284,car,30211
11285,car,16622
11286,laptop,19503
11287,laptop,55658
11288,iphone,97606
11289,pc,25076
11290,pc,88414
11291,book,30156
11292,pc,61949
11293,laptop,96675
11294,book,80254
11295,laptop,66549
11296,phone,47444
11297,car,37260
11298,pc,23146
11299,phone,17504
11300,book,2729
11301,phone,44567
11302,car,75709
11303,car,99499
11304,car,68558
11305,car,48918
11306,book,62862
11307,car,1082
11308,pc,79305
11309,car,
11310,laptop,42299
11311,book,61646
11312,phone,33897
11313,phone,72017
11314,book,4932
11315,car,77162
11316,laptop,72152
11317,book,27822
11318,laptop,
11319,iphone,84548
11320,phone,67678
11321,phone,77207
11322,book,33844
11323,phone,91854
11324,chair,84210
11325,chair,56784
11326,book,34191
11327,book,10752
11328,chair,99446
11329,pc,34171
11330,car,
11331,iphone,58724
11332,chair,62971
11333,car,56640
11334,iphone,85540
11335,laptop,95416
11336,book,2621
11337,iphone,64408
11338,iphone,73790
11339,iphone,26792
11340,laptop,48226
11341,book,57008
11342,book,2444
11343,laptop,2180
11344,iphone,53603
11345,phone,75577
11346,car,63500
11347,laptop,17788
11348,car,34641
11349,pc,56968
11350,chair,92144
11351,book,43402
11352,car,39408
11353,chair,43311
11354,chair,
11355,iphone,70636
11356,laptop,64291
11357,phone,99034
11358,phone,39433
11359,book,
11360,chair,99692
11361,car,84780
11362,laptop,99449
11363,iphone,73306
11364,car,50510
11365,pc,45979
11366,pc,11086
11367,chair,18520
11368,phone,49462
11369,book,80005
11370,iphone,99495
11371,laptop,66022
11372,car,92813
11373,phone,68705
11374,phone,6392
11375,pc,54388
11376,pc,25467
11377,iphone,33256
11378,laptop,27693
11379,iphone,52817
11380,book,49482
11381,iphone,32060
11382,pc,9429
11383,iphone,
11384,pc,57638
11385,iphone,62492
11386,iphone,6267
11387,phone,16257
11388,phone,46835
11389,phone,56099
11390,pc,17813
11391,phone,51434
11392,phone,91307
11393,chair,72649
11394,book,64998
11395,laptop,49064
11396,book,37598
11397,iphone,37389
11398,car,43815
11399,pc,24937
11400,phone,33259
11401,car,98728
11402,car,51025
11403,phone,62301
11404,laptop,19699
11405,chair,
11406,phone,46490
11407,chair,58346
11408,laptop,11569
11409,chair,61759
11410,car,27257
11411,chair,7626
11412,car,94060
11413,chair,36406
11414,iphone,53613
11415,laptop,95154
11416,book,97630
11417,laptop,45010
11418,pc,43716
11419,iphone,47901
11420,pc,23631
11421,pc,17056
11422,phone,4180
11423,iphone,87963
11424,car,4825
11425,laptop,74792
11426,iphone,7855
11427,iphone,40326
11428,book,
11429,iphone,55235
11430,chair,90365
11431,car,74409
11432,book,41203
11433,chair,13343
11434,iphone,65848
11435,pc,58696
11436,car,52663
11437,phone,95704
11438,laptop,55712
11439,chair,84922
11440,phone,87677
11441,chair,60497
11442,iphone,52415
11443,iphone,50252
11444,book,92821
11445,book,48872
11446,iphone,52968
11447,laptop,
11448,book,69042
11449,iphone,36205
11450,iphone,30496
11451,iphone,95681
11452,pc,24370
11453,phone,37456
11454,car,36469
11455,car,31715
11456,book,22902
11457,pc,7182
11458,laptop,11565
11459,book,4224
11460,laptop,59122
11461,car,72320
11462,book,33204
11463,phone,65580
11464,laptop,59664
11465,laptop,16803
11466,chair,79391
11467,laptop,2187
11468,iphone,21821
11469,iphone,66132
11470,phone,46838
11471,chair,98005
11472,iphone,53252
11473,phone,65129
11474,phone,26710
11475,chair,
11476,laptop,88383
11477,pc,46575
11478,book,35066
11479,phone,70059
11480,car,27530
11481,book,70512
11482,laptop,90933
11483,chair,78946
11484,laptop,81607
11485,car,75672
11486,book,88790
11487,car,
11488,pc,
11489,book,
11490,laptop,68003
11491,car,14496
11492,phone,99339
11493,book,70521
11494,pc,12727
11495,book,69794
11496,car,
11497,chair,93910
11498,car,7272
11499,pc,
11500,chair,50486
11501,pc,92219
11502,book,
11503,pc,20576
11504,chair,48493
11505,book,31740
11506,car,77021
11507,iphone,22726
11508,chair,20281
11509,phone,38691
11510,chair,
11511,laptop,11550
11512,pc,43560
11513,iphone,25660
11514,car,8227
11515,laptop,24878
11516,chair,38906
11517,chair,69838
11518,chair,13082
11519,chair,97045
11520,phone,71962
11521,laptop,41007
11522,laptop,97179
11523,car,31113
11524,iphone,42668
11525,laptop,73185
11526,iphone,
11527,book,18528
11528,phone,78374
11529,laptop,7218
11530,phone,10752
11531,book,13497
11532,chair,13715
11533,iphone,83979
11534,phone,12226
11535,chair,98796
11536,car,95251
11537,book,20976
11538,iphone,97000
11539,chair,18532
11540,phone,16507
11541,pc,82944
11542,car,83628
11543,phone,49942
11544,car,49998
11545,pc,25369
11546,iphone,75095
11547,car,11318
11548,iphone,45254
11549,book,86776
11550,car,83040
11551,laptop,99623
11552,pc,59751
11553,chair,20696
11554,pc,84592
11555,iphone,35039
11556,book,64663
11557,iphone,25083
11558,book,16003
11559,pc,11583
11560,laptop,94007
11561,car,88721
11562,book,84216
11563,chair,19322
11564,iphone,52354
11565,chair,5756
11566,laptop,22741
11567,car,23845
11568,laptop,47004
11569,car,62535
11570,laptop,52315
11571,iphone,
11572,laptop,75965
11573,chair,10935
11574,iphone,95509
11575,book,57101
11576,phone,
11577,laptop,12290
11578,phone,46454
11579,phone,28908
11580,book,69578
11581,book,58038
11582,iphone,45559
11583,phone,80392
11584,book,9708
11585,pc,6876
11586,phone,18094
11587,car,11558
11588,chair,25366
11589,book,36627
11590,phone,36319
11591,iphone,10438
11592,car,2021
11593,pc,27173
11594,laptop,94506
11595,iphone,68295
11596,book,42290
11597,iphone,22084
11598,iphone,40375
11599,chair,98760
11600,chair,73840
11601,iphone,47407
11602,pc,16796
11603,book,46977
11604,chair,
11605,phone,83834
11606,chair,43434
11607,iphone,86180
11608,iphone,1025
11609,car,66916
11610,car,82154
11611,book,54246
11612,car,49807
11613,iphone,77725
11614,pc,86970
11615,iphone,24323
11616,car,68883
11617,pc,211
11618,car,69067
11619,pc,48957
11620,pc,66840
11621,book,70146
11622,iphone,55365
11623,phone,83773
11624,phone,80060
11625,phone,72307
11626,pc,35232
11627,iphone,42657
11628,car,43872
11629,pc,46846
11630,iphone,62596
11631,laptop,89611
11632,car,78603
11633,iphone,65922
11634,iphone,35984
11635,book,36232
11636,chair,
11637,chair,38159
11638,book,20511
11639,phone,99695
11640,chair,85447
11641,chair,81109
11642,phone,43862
11643,pc,53249
11644,laptop,9429
11645,car,84059
11646,phone,14626
11647,book,69387
11648,book,94715
11649,chair,6530
11650,book,
11651,laptop,24076
11652,chair,51904
11653,car,4933
11654,chair,42897
11655,book,83794
11656,pc,36802
11657,pc,36800
11658,car,97662
11659,pc,86876
11660,book,50013
11661,phone,74412
11662,iphone,33297
11663,phone,6463
11664,chair,66342
11665,chair,26736
11666,pc,72554
11667,chair,43731
11668,car,98009
11669,pc,69072
11670,phone,97893
11671,phone,45340
11672,laptop,54634
11673,chair,76778
11674,pc,5361
11675,book,63511
11676,car,98007
11677,car,
11678,iphone,64981
11679,pc,43615
11680,iphone,91326
11681,car,81795
11682,book,78551
11683,iphone,69561
11684,car,
11685,phone,82121
11686,iphone,65707
11687,laptop,22375
11688,chair,46847
11689,laptop,85066
11690,car,73017
11691,pc,88287
11692,phone,41946
11693,book,20803
11694,phone,34055
11695,pc,48598
11696,phone,67108
11697,laptop,51829
11698,chair,79889
11699,car,62979
11700,car,87333
11701,car,91352
11702,book,79580
11703,book,63343
11704,laptop,20077
11705,book,36351
11706,laptop,40215
11707,book,44440
11708,pc,56288
11709,laptop,23310
11710,book,99608
11711,pc,84422
11712,laptop,62373
11713,laptop,56934
11714,laptop,41843
11715,book,63099
11716,chair,39713
11717,iphone,85018
11718,car,83708
11719,car,56611
11720,book,64569
11721,chair,53808
11722,car,18463
11723,iphone,76318
11724,laptop,7047
11725,phone,90955
11726,pc,14752
11727,laptop,77822
11728,phone,6678
11729,iphone,16130
11730,laptop,60600
11731,phone,37714
11732,book,
11733,pc,86410
11734,laptop,63406
11735,pc,47878
11736,phone,
11737,laptop,13613
11738,pc,84955
11739,iphone,40503
11740,chair,43096
11741,iphone,28048
11742,book,19876
11743,pc,70307
11744,laptop,
11745,laptop,88362
11746,iphone,45090
11747,phone,39506
11748,car,65743
11749,chair,52750
11750,chair,69586
11751,car,82322
11752,iphone,25351
11753,phone,27971
11754,iphone,83634
11755,laptop,39398
11756,chair,32980
11757,phone,58273
11758,iphone,33355
11759,iphone,
11760,iphone,94419
11761,car,90902
11762,pc,
11763,chair,93538
11764,laptop,5470
11765,book,65446
11766,laptop,52746
11767,chair,3329
11768,pc,50895
11769,chair,60308
11770,laptop,4094
11771,iphone,99349
11772,chair,4622
11773,phone,84699
11774,laptop,64078
11775,book,78300
11776,pc,40973
11777,laptop,52149
11778,iphone,98207
11779,car,30978
11780,iphone,76726
11781,phone,88716
11782,pc,25944
11783,car,31477
11784,laptop,46667
11785,iphone,53414
11786,chair,59566
11787,pc,70560
11788,pc,11190
11789,pc,45273
11790,car,25408
11791,book,35665
11792,pc,61354
11793,car,64552
11794,iphone,80541
11795,pc,88129
11796,pc,93358
11797,car,54269
11798,phone,8199
11799,iphone,2929
11800,pc,87498
11801,chair,59805
11802,iphone,47737
11803,car,47809
11804,book,51096
11805,car,22820
11806,car,87738
11807,phone,95611
11808,phone,34657
11809,iphone,8953
11810,pc,68562
11811,phone,76450
11812,chair,16548
11813,iphone,25706
11814,car,9903
11815,laptop,21809
11816,laptop,49494
11817,chair,76753
11818,phone,71637
11819,book,19234
11820,car,81093
11821,car,99381
11822,car,34616
11823,iphone,49485
11824,laptop,23706
11825,laptop,41553
11826,laptop,10015
11827,chair,90116
11828,book,91263
11829,laptop,50075
11830,phone,2397
11831,iphone,7594
11832,pc,84943
11833,iphone,90441
11834,book,94670
11835,phone,13070
11836,book,36629
11837,car,10521
11838,laptop,17639
11839,pc,9764
11840,laptop,31959
11841,pc,34991
11842,chair,14587
11843,pc,71002
11844,pc,1496
11845,pc,63135
11846,car,38152
11847,phone,6056
11848,iphone,55284
11849,iphone,57080
11850,chair,
11851,pc,49442
11852,pc,48912
11853,chair,85748
11854,phone,8608
11855,iphone,12295
11856,phone,36954
11857,book,67652
11858,phone,86084
11859,laptop,51109
11860,car,5861
11861,pc,87986
11862,pc,38977
11863,iphone,52508
11864,laptop,61245
11865,laptop,80330
11866,chair,42323
11867,iphone,98662
11868,pc,2678
11869,phone,32790
11870,car,4350
11871,book,98394
11872,phone,30076
11873,laptop,86770
11874,chair,78142
11875,phone,16172
11876,book,48989
11877,book,24619
11878,phone,
11879,pc,60889
11880,chair,22957
11881,chair,
11882,pc,32632
11883,iphone,95502
11884,pc,44686
11885,pc,451
11886,pc,55501
11887,book,99186
11888,chair,66852
11889,phone,36221
11890,book,79099
11891,pc,48241
11892,book,65992
11893,car,89449
11894,car,10837
11895,chair,58803
11896,pc,42765
11897,car,40828
11898,laptop,49464
11899,book,90474
11900,iphone,3407
11901,pc,39879
11902,chair,11590
11903,pc,32052
11904,pc,43308
11905,laptop,83202
11906,book,74221
11907,book,28907
11908,laptop,79023
11909,phone,64611
11910,chair,91653
11911,chair,45272
11912,phone,7468
11913,book,16982
11914,laptop,91573
11915,phone,12218
11916,phone,30390
11917,car,72781
11918,book,31335
11919,phone,33930
11920,chair,59447
11921,car,59966
11922,phone,57092
11923,car,50826
11924,laptop,42545
11925,iphone,76955
11926,car,88646
11927,iphone,30563
11928,car,99950
11929,phone,5846
11930,pc,34628
11931,book,98096
11932,car,59138
11933,laptop,65519
11934,laptop,
11935,laptop,42
11936,laptop,69904
11937,car,39776
11938,iphone,57512
11939,iphone,15344
11940,book,45146
11941,phone,44683
11942,car,63392
11943,chair,76503
11944,laptop,94125
11945,laptop,54205
11946,car,14090
11947,chair,75514
11948,phone,58926
11949,laptop,97410
11950,laptop,60468
11951,pc,59757
11952,pc,89538
11953,book,66441
11954,laptop,89168
11955,chair,76017
11956,chair,33793
11957,iphone,45727
11958,iphone,56868
11959,phone,95540
11960,book,85190
11961,iphone,8870
11962,pc,53708
11963,car,4426
11964,book,58046
11965,phone,57544
11966,book,5358
11967,car,74645
11968,book,53250
11969,pc,65143
11970,phone,97704
11971,car,58201
11972,chair,11193
11973,chair,99521
11974,pc,
11975,chair,78259
11976,phone,86597
11977,car,70731
11978,iphone,37672
11979,pc,25243
11980,iphone,31700
11981,chair,28268
11982,book,30118
11983,laptop,2956
11984,car,92847
11985,chair,49525
11986,book,
11987,laptop,89135
11988,chair,45061
11989,iphone,44698
11990,phone,51352
11991,laptop,78484
11992,laptop,66302
11993,laptop,93769
11994,car,50140
11995,car,33267
11996,book,72834
11997,laptop,62767
11998,car,32166
11999,chair,75845
12000,iphone,68194
12001,car,21852
12002,laptop,40765
12003,pc,846
12004,laptop,58204
12005,phone,39673
12006,pc,3914
12007,phone,55610
12008,book,58540
12009,book,88963
12010,pc,94647
12011,book,
12012,pc,9851
12013,phone,12193
12014,book,
12015,laptop,54356
12016,pc,
12017,car,17264
12018,book,74168
12019,book,20903
12020,book,91706
12021,chair,20644
12022,car,47486
12023,car,75533
12024,car,87363
12025,book,39376
12026,chair,30730
12027,pc,71028
12028,book,61735
12029,chair,10299
12030,iphone,69084
12031,phone,89754
12032,chair,2779
12033,pc,95764
12034,iphone,475
12035,chair,64107
12036,laptop,35597
12037,chair,69445
12038,phone,86317
