id,Title
1771,Pro Tools Basics
1772,GIS Data Acquisition and Map Design
1773,Challenges of Leading Technical Teams
1774,Word Forms and Simple Present Tense
1775,Smart Contracts
1776,Writing and Editing: Structure and Organization
1777,Linux Basics: The Command Line Interface - 6
1778,Consulting Presentations and Storytelling
1779,Spanish Vocabulary Project
1780,Music Business Foundations
1781,Introduction to Food and Our Environment
1782,CAPSTONE: Your Leadership Challenge
1783,"Everyday Excel, Part 3 (Projects)"
1784,Razonamiento artificial
1785,Portfolio Selection and Risk Management
1786,Medical Terminology II
1787,Custom and Distributed Training with TensorFlow
1788,Advanced Data Science Capstone
1789,Reinforcement Learning in Finance
1790,Business English: Networking
1791,AI Workflow: AI in Production
1792,Web3 and Blockchain Leadership for Transformation
1793,Fundamentals of Immunology: Death by Friendly Fire
1794,Coaching Conversations
1795,Machine Learning: an overview
1796,Trading Basics
1797,Seeing Through Photographs
1798,Computational Social Science Methods
1799,Natural Language Processing with Classification and Vector Spaces
1800,Advanced Algorithms and Complexity
1801,Introduction to Programming with MATLAB
1802,Introduction to Spreadsheets and Models
1803,Launching into Machine Learning
1804,"Modern Robotics, Course 3:  Robot Dynamics"
1805,An Introduction to Interactive Programming in Python (Part 2)
1806,Algorithmic Thinking (Part 2)
1807,Reproducible Research
1808,Key Concepts in Organizational DE&I
1809,Introduction to Microsoft Azure Cloud Services
1810,Cost and Economics in Pricing Strategy
1811,Mathematics for Engineers: The Capstone Course
1812,市场营销概论 (中文版）
1813,Procurement & Sourcing Introduction
1814,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization"
1815,Web and Mobile Testing with Selenium
1816,Introduction to HTML5
1817,Fundamental Neuroscience for Neuroimaging
1818,C Programming: Modular Programming and Memory Management - 3
1819,C for Everyone: Structured Programming
1820,Supervised Machine Learning: Regression
1821,Digital Signal Processing 2: Filtering
1822,Planning a Patient Safety or Quality Improvement Project (Patient Safety III)
1823,Investment Strategies and Portfolio Analysis
1824,Key Success Factors in Supply Chain Finance
1825,Learn Mandarin Chinese: Capstone Project
1826,"Spanish Vocabulary: Sports, Travel, and the Home"
1827,The Art of Negotiation
1828,Advanced Deep Learning Methods for Healthcare
1829,Ethical Leadership Through Giving Voice to Values
1830,Game Design and Development 2: 2D Platformer
1831,Battery State-of-Health (SOH) Estimation
1832,沃顿商务基础毕业项目 (中文版)
1833,Entrepreneurship I: Laying the Foundation
1834,Memoir and Personal Essay: Managing Your Relationship with the Reader
1835,Gestión de marca y producto
1836,Careers in Sustainability
1837,Exploratory Data Analysis
1838,Principles of fMRI 1
1839,Enterprise Database Migration
1840,Survey Data Collection and Analytics Project (Capstone)
1841,Writing and Editing: Word Choice and Word Order
1842,Professional Selling: Step 3 - Become a High-Performer
1843,"AI Workflow: Machine Learning, Visual Recognition and NLP"
1844,Finding Hidden Messages in DNA (Bioinformatics I)
1845,Speaking and Presenting: Poise
1846,Value-Based Care: Reimbursement Models
1847,"Questions, Present Progressive and Future Tenses"
1848,More C++ Programming and Unreal
1849,UX (User Experience) Capstone
1850,"Medical Emergencies: Airway, Breathing, and Circulation"
1851,"GIS, Mapping, and Spatial Analysis Capstone"
1852,Accounting for Business Decision Making: Strategy Assessment and Control
1853,Building a Toolkit for Your Sales Process
1854,Introduction to Integrative Therapies and Healing Practices
1855,Introduction to Cybersecurity Essentials
1856,Privacy Law and HIPAA
1857,Introducción a la Contabilidad Financiera
1858,Sequence Models
1859,Health and Safety of a Home-Based Childcare Center
1860,Introduction to Ableton Live
1861,The Arduino Platform and C Programming
1862,Positive Psychology: Resilience Skills
1863,Introduction to Public Speaking
1864,Hands-on Introduction to Linux Commands and Shell Scripting
1865,Procurement Negotiation
1866,Network Security & Database Vulnerabilities 
1867,Financial Accounting: Foundations
1868,Social Media and Social Content Strategy
1869,What is Data Science? 
1870,Business Strategy in Practice (Project-centered Course)
1871,Qualitative Research Design
1872,Machine Learning With Big Data
1873,U.S. Federal Taxation Capstone
1874,Data Structures and Performance
1875,Essentials of Management and Strategic Planning
1876,Natural Language Processing in Microsoft Azure
1877,Interacting with the System and Managing Memory
1878,Bioinformatic Methods I
1879,Introduction to Artificial Intelligence (AI)
1880,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy
1881,The Newborn Assessment
1882,Medical Technology and Evaluation
1883,Present with Purpose: Create/Deliver Effective Presentations
1884,Foundations of Public Health Practice: Health Protection
1885,Service-Oriented Architecture
1886,Sample-based Learning Methods
1887,"Diversity, Equity, and Inclusion Applications for Executives"
1888,Guided Imagery
1889,What is Compliance?
1890,International Hospitality & Healthcare Services Marketing
1891,Inferential Statistical Analysis with Python
1892,Business English: Finance and Economics
1893,Leadership Communication for Maximum Impact: Storytelling
1894,Data-driven Decision Making
1895,Digital Fashion Mindset
1896,Value-Based Care: Population Health
1897,Pain Management: Easing Pain in Palliative Care
1898,Databases and SQL for Data Science with Python
1899,Methods and Statistics in Social Science - Final Research Project
1900,Strategic Leadership and Management Capstone
1901,UX Design Fundamentals
1902,Public Health in Humanitarian Crises 1
1903,"Spring MVC, Spring Boot  and Rest Controllers"
1904,Modern Art & Ideas
1905,Machine Learning for Accounting with Python
1906,Pharmaceutical and Medical Device Innovations
1907,Initiating and Planning Projects
1908,Psychosocial and Spiritual Aspects of Palliative Care
1909,UX Design: From Concept to Prototype
1910,U.S. Bond Investing Basics
1911,Fundamentals of Red Hat Enterprise Linux
1912,The Fundamentals of Computing Capstone Exam
1913,Preparing for the AZ-900 Microsoft Azure Fundamentals Exam
1914,Data Analytics in Accounting Capstone
1915,The Future of Payment Technologies
1916,Automation Techniques in RPA
1917,The Digital Marketing Revolution
1918,Hypothesis-Driven Development
1919,Music Production Capstone
1920,"Immunology: Autoimmunity, Allergy, and Transplants"
1921,Chinese for HSK 2
1922,Linear Regression in R for Public Health 
1923,R Programming
1924,"Java Programming: Arrays, Lists, and Structured Data"
1925,Applying Data Analytics in Accounting
1926,Motion Planning for Self-Driving Cars
1927,Electric Power Systems
1928,Comparative Health Systems
1929,What is news? 
1930,The Art of Music Production
1931,Enterprise System Management and Security 
1932,Google Calendar en Español
1933,Introduction to battery-management systems
1934,"Cloud Computing Law: Law Enforcement, Competition, & Tax"
1935,"Pressure, Force, Motion, and Humidity Sensors "
1936,Strategic Planning and Execution
1937,"C++ For C Programmers, Part B"
1938,Drug Development
1939,Introduction to Software Engineering
1940,CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360
1941,The Construction Industry: The Way Forward
1942,The Structured Query Language (SQL)
1943,Leading Teams: Developing as a Leader
1944,"Be a Leader, Develop a Leader"
1945,Python for Genomic Data Science
1946,Interactivity with JavaScript
1947,International Business Environment
1948,Data Science Fundamentals for Data Analysts
1949,Low Poly Art For Video Games
1950,Sustainability Challenges for the Planet and Employers
1951,Data Science Capstone
1952,Algorithmic Thinking (Part 1)
1953,Science and Engineering of Climate Change
1954,Effective Problem-Solving and Decision-Making
1955,"Capstone MOOC for ""Android App Development"""
1956,Data Visualization in R with ggplot2
1957,Building Your Career in Music: Developing A Brand and Funding Your Music
1958,Supply Chain Logistics
1959,Programación y presupuesto del proyecto
1960,Habilidades gerenciales: Proyecto final
1961,Introduction to NoSQL Databases
1962,Google Chat
1963,Future Development in Supply Chain Finance and Blockchain Technology
1964,Quantitative Research
1965,Pro Tools Basics
1966,3-Axis Machining with Autodesk Fusion 360
1967,Natural Gas
1968,Infonomics I: Business Information Economics and Data Monetization
1969,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360
1970,"Emergency Care: Pregnancy, Infants, and Children"
1971,Probabilistic Graphical Models 2: Inference
1972,Fundamentals of Reinforcement Learning
1973,"Applied Plotting, Charting & Data Representation in Python"
1974,Songwriting: Writing the Lyrics
1975,Six Sigma Tools for Analyze
1976,Python Data Visualization
1977,Copyright Law in the Music Business
1978,Health Impacts of Chemicals in Consumer Products
1979,"App Deployment, Debugging, and Performance"
1980,Six Sigma Tools for Improve and Control
1981,Decentralized Finance (DeFi) Opportunities and Risks
1982,Business Analytics for Decision Making
1983,Additive Manufacturing
1984,What is Palliative Care?
1985,Write Professional Emails in English
1986," Build, Train, and Deploy ML Pipelines using BERT"
1987,Data Visualization with R
1988,Road to the CISO – Culminating Project Course
1989,Organizational Leadership Capstone
1990,Introduction to Ableton Live
1991,Think Again IV: How to Avoid Fallacies
1992,"Data Collection: Online, Telephone and Face-to-face"
1993,Conflict Management Project
1994,Value-Based Care: Managing Processes to Improve Outcomes
1995,Developing Innovative Ideas for Product Leaders
1996,Operational Risk Management: Frameworks & Strategies
1997,Branding and Customer Experience
1998,Guitar Performance Techniques
1999,Business English: Marketing and Sales
2000,财务会计概论（中文版）
2001,ESG and Climate Change
2002,"Capstone: Retrieving, Processing, and Visualizing Data with Python"
2003,Demand Analytics
2004,Getting a Consulting Job
2005,Hôtel “De l'étoile” - a hotel in crisis? 
2006,Agile Meets Design Thinking
2007,Financial Accounting: Advanced Topics
2008,Using Databases with Python
2009,Windows Server Management and Security
2010,Introduction to Parallel Programming with CUDA
2011,Digital Leadership and Digital Strategy Execution
2012,Client Needs and Software Requirements 
2013,Portfolio and Risk Management
2014,Creative Writing: The Craft of Setting and Description
2015,Digital Thread: Components
2016,Google Cloud Big Data and Machine Learning Fundamentals 日本語版
2017,Text Retrieval and Search Engines
2018,Using Machine Learning in Trading and Finance
2019,Global Trends for Business and Society
2020,Leading the Life You Want
2021,Machine Learning in the Enterprise
2022,The Search for Great Ideas: Harnessing creativity to empower innovation. 
2023,Text Mining and Analytics
2024,"Designing, Running, and Analyzing Experiments"
2025,Flight mechanics - Propulsive balance and energy
2026,Blockchain and Cryptocurrency Explained
2027,Device-based Models with TensorFlow Lite
2028,AI for Medical Prognosis 
2029,Organisational design: Know your organisation
2030,"Penetration Testing, Incident Response and Forensics"
